time_ns,sample,rst,start,busy,done,cycle_count,pe_active_hex,active_count,c00,c03,c30,c33
23595,2359,0,0,1,0,3,311,6,-66,0,0,0
23605,2360,0,0,1,0,4,4991,10,-73,18,-20,0
23615,2361,0,0,1,0,5,14334,12,-73,-24,-62,0
23625,2362,0,0,1,0,6,32748,12,-73,-24,-46,0
23635,2363,0,0,1,0,7,65224,10,-73,-17,-11,15
23645,2364,0,0,1,0,8,60544,6,-73,-17,-11,-27
23655,2365,0,0,1,0,9,51200,3,-73,-17,-11,-55
23665,2366,0,0,0,0,9,32768,1,-73,-17,-11,-90
23675,2367,0,0,0,1,9,32768,1,-73,-17,-11,-90
23685,2368,0,1,1,0,0,0,0,0,0,0,0
23695,2369,0,0,1,0,1,1,1,-30,0,0,0
23705,2370,0,0,1,0,2,19,3,-30,0,0,0
23715,2371,0,0,1,0,3,311,6,-30,0,0,0
23725,2372,0,0,1,0,4,4991,10,-20,30,-6,0
23735,2373,0,0,1,0,5,14334,12,-20,30,-24,0
23745,2374,0,0,1,0,6,32748,12,-20,9,-24,0
23755,2375,0,0,1,0,7,65224,10,-20,-1,-54,6
23765,2376,0,0,1,0,8,60544,6,-20,-1,-54,-6
23775,2377,0,0,1,0,9,51200,3,-20,-1,-54,-24
23785,2378,0,0,0,0,9,32768,1,-20,-1,-54,6
23795,2379,0,0,0,1,9,32768,1,-20,-1,-54,6
23805,2380,0,1,1,0,0,0,0,0,0,0,0
23815,2381,0,0,1,0,1,1,1,2,0,0,0
23825,2382,0,0,1,0,2,19,3,58,0,0,0
23835,2383,0,0,1,0,3,311,6,56,0,0,0
23845,2384,0,0,1,0,4,4991,10,62,-10,4,0
23855,2385,0,0,1,0,5,14334,12,62,-52,52,0
23865,2386,0,0,1,0,6,32748,12,62,-56,60,0
23875,2387,0,0,1,0,7,65224,10,62,-56,54,-20
23885,2388,0,0,1,0,8,60544,6,62,-56,54,-56
23895,2389,0,0,1,0,9,51200,3,62,-56,54,-40
23905,2390,0,0,0,0,9,32768,1,62,-56,54,-40
23915,2391,0,0,0,1,9,32768,1,62,-56,54,-40
23925,2392,0,1,1,0,0,0,0,0,0,0,0
23935,2393,0,0,1,0,1,1,1,10,0,0,0
23945,2394,0,0,1,0,2,19,3,58,0,0,0
23955,2395,0,0,1,0,3,311,6,62,0,0,0
23965,2396,0,0,1,0,4,4991,10,62,-15,12,0
23975,2397,0,0,1,0,5,14334,12,62,-15,-52,0
23985,2398,0,0,1,0,6,32748,12,62,-9,-36,0
23995,2399,0,0,1,0,7,65224,10,62,-1,-36,-18
24005,2400,0,0,1,0,8,60544,6,62,-1,-36,-18
24015,2401,0,0,1,0,9,51200,3,62,-1,-36,6
24025,2402,0,0,0,0,9,32768,1,62,-1,-36,18
24035,2403,0,0,0,1,9,32768,1,62,-1,-36,18
24045,2404,0,1,1,0,0,0,0,0,0,0,0
24055,2405,0,0,1,0,1,1,1,16,0,0,0
24065,2406,0,0,1,0,2,19,3,18,0,0,0
24075,2407,0,0,1,0,3,311,6,18,0,0,0
24085,2408,0,0,1,0,4,4991,10,39,-16,-16,0
24095,2409,0,0,1,0,5,14334,12,39,-16,-14,0
24105,2410,0,0,1,0,6,32748,12,39,-16,-42,0
24115,2411,0,0,1,0,7,65224,10,39,-9,-54,16
24125,2412,0,0,1,0,8,60544,6,39,-9,-54,16
24135,2413,0,0,1,0,9,51200,3,39,-9,-54,58
24145,2414,0,0,0,0,9,32768,1,39,-9,-54,54
24155,2415,0,0,0,1,9,32768,1,39,-9,-54,54
24165,2416,0,1,1,0,0,0,0,0,0,0,0
24175,2417,0,0,1,0,1,1,1,-6,0,0,0
24185,2418,0,0,1,0,2,19,3,-26,0,0,0
24195,2419,0,0,1,0,3,311,6,16,0,0,0
24205,2420,0,0,1,0,4,4991,10,13,-2,-18,0
24215,2421,0,0,1,0,5,14334,12,13,-22,-18,0
24225,2422,0,0,1,0,6,32748,12,13,-8,12,0
24235,2423,0,0,1,0,7,65224,10,13,-8,0,-6
24245,2424,0,0,1,0,8,60544,6,13,-8,0,-6
24255,2425,0,0,1,0,9,51200,3,13,-8,0,4
24265,2426,0,0,0,0,9,32768,1,13,-8,0,4
24275,2427,0,0,0,1,9,32768,1,13,-8,0,4
24285,2428,0,1,1,0,0,0,0,0,0,0,0
24295,2429,0,0,1,0,1,1,1,-36,0,0,0
24305,2430,0,0,1,0,2,19,3,-32,0,0,0
24315,2431,0,0,1,0,3,311,6,24,0,0,0
24325,2432,0,0,1,0,4,4991,10,24,0,6,0
24335,2433,0,0,1,0,5,14334,12,24,-16,-1,0
24345,2434,0,0,1,0,6,32748,12,24,-65,55,0
24355,2435,0,0,1,0,7,65224,10,24,-85,55,0
24365,2436,0,0,1,0,8,60544,6,24,-85,55,28
24375,2437,0,0,1,0,9,51200,3,24,-85,55,-21
24385,2438,0,0,0,0,9,32768,1,24,-85,55,-37
24395,2439,0,0,0,1,9,32768,1,24,-85,55,-37
24405,2440,0,1,1,0,0,0,0,0,0,0,0
24415,2441,0,0,1,0,1,1,1,48,0,0,0
24425,2442,0,0,1,0,2,19,3,56,0,0,0
24435,2443,0,0,1,0,3,311,6,50,0,0,0
24445,2444,0,0,1,0,4,4991,10,29,-40,30,0
24455,2445,0,0,1,0,5,14334,12,29,-34,6,0
24465,2446,0,0,1,0,6,32748,12,29,-10,12,0
24475,2447,0,0,1,0,7,65224,10,29,25,-9,-25
24485,2448,0,0,1,0,8,60544,6,29,25,-9,-43
24495,2449,0,0,1,0,9,51200,3,29,25,-9,-67
24505,2450,0,0,0,0,9,32768,1,29,25,-9,-32
24515,2451,0,0,0,1,9,32768,1,29,25,-9,-32
24525,2452,0,1,1,0,0,0,0,0,0,0,0
24535,2453,0,0,1,0,1,1,1,-25,0,0,0
24545,2454,0,0,1,0,2,19,3,-7,0,0,0
24555,2455,0,0,1,0,3,311,6,8,0,0,0
24565,2456,0,0,1,0,4,4991,10,12,35,20,0
24575,2457,0,0,1,0,5,14334,12,12,35,-28,0
24585,2458,0,0,1,0,6,32748,12,12,15,-7,0
24595,2459,0,0,1,0,7,65224,10,12,17,-19,-28
24605,2460,0,0,1,0,8,60544,6,12,17,-19,-28
24615,2461,0,0,1,0,9,51200,3,12,17,-19,-56
24625,2462,0,0,0,0,9,32768,1,12,17,-19,-62
24635,2463,0,0,0,1,9,32768,1,12,17,-19,-62
24645,2464,0,1,1,0,0,0,0,0,0,0,0
24655,2465,0,0,1,0,1,1,1,28,0,0,0
24665,2466,0,0,1,0,2,19,3,43,0,0,0
24675,2467,0,0,1,0,3,311,6,25,0,0,0
24685,2468,0,0,1,0,4,4991,10,22,-4,7,0
24695,2469,0,0,1,0,5,14334,12,22,-19,13,0
24705,2470,0,0,1,0,6,32748,12,22,-28,7,0
24715,2471,0,0,1,0,7,65224,10,22,-7,4,-1
24725,2472,0,0,1,0,8,60544,6,22,-7,4,-7
24735,2473,0,0,1,0,9,51200,3,22,-7,4,-10
24745,2474,0,0,0,0,9,32768,1,22,-7,4,11
24755,2475,0,0,0,1,9,32768,1,22,-7,4,11
24765,2476,0,1,1,0,0,0,0,0,0,0,0
24775,2477,0,0,1,0,1,1,1,56,0,0,0
24785,2478,0,0,1,0,2,19,3,60,0,0,0
24795,2479,0,0,1,0,3,311,6,60,0,0,0
24805,2480,0,0,1,0,4,4991,10,100,-16,-35,0
24815,2481,0,0,1,0,5,14334,12,100,-32,-49,0
24825,2482,0,0,1,0,6,32748,12,100,-32,-41,0
24835,2483,0,0,1,0,7,65224,10,100,-16,-76,10
24845,2484,0,0,1,0,8,60544,6,100,-16,-76,66
24855,2485,0,0,1,0,9,51200,3,100,-16,-76,73
24865,2486,0,0,0,0,9,32768,1,100,-16,-76,59
24875,2487,0,0,0,1,9,32768,1,100,-16,-76,59
24885,2488,0,1,1,0,0,0,0,0,0,0,0
24895,2489,0,0,1,0,1,1,1,16,0,0,0
24905,2490,0,0,1,0,2,19,3,19,0,0,0
24915,2491,0,0,1,0,3,311,6,19,0,0,0
24925,2492,0,0,1,0,4,4991,10,26,-8,32,0
24935,2493,0,0,1,0,5,14334,12,26,-5,26,0
24945,2494,0,0,1,0,6,32748,12,26,-5,34,0
24955,2495,0,0,1,0,7,65224,10,26,16,39,-16
24965,2496,0,0,1,0,8,60544,6,26,16,39,-22
24975,2497,0,0,1,0,9,51200,3,26,16,39,-22
24985,2498,0,0,0,0,9,32768,1,26,16,39,-7
24995,2499,0,0,0,1,9,32768,1,26,16,39,-7
25005,2500,0,1,1,0,0,0,0,0,0,0,0
25015,2501,0,0,1,0,1,1,1,0,0,0,0
25025,2502,0,0,1,0,2,19,3,16,0,0,0
25035,2503,0,0,1,0,3,311,6,10,0,0,0
25045,2504,0,0,1,0,4,4991,10,58,0,15,0
25055,2505,0,0,1,0,5,14334,12,58,-32,5,0
25065,2506,0,0,1,0,6,32748,12,58,-34,14,0
25075,2507,0,0,1,0,7,65224,10,58,-18,-16,-30
25085,2508,0,0,1,0,8,60544,6,58,-18,-16,-10
25095,2509,0,0,1,0,9,51200,3,58,-18,-16,-7
25105,2510,0,0,0,0,9,32768,1,58,-18,-16,-17
25115,2511,0,0,0,1,9,32768,1,58,-18,-16,-17
25125,2512,0,1,1,0,0,0,0,0,0,0,0
25135,2513,0,0,1,0,1,1,1,40,0,0,0
25145,2514,0,0,1,0,2,19,3,54,0,0,0
25155,2515,0,0,1,0,3,311,6,19,0,0,0
25165,2516,0,0,1,0,4,4991,10,25,-5,-16,0
25175,2517,0,0,1,0,5,14334,12,25,-9,-37,0
25185,2518,0,0,1,0,6,32748,12,25,-29,-2,0
25195,2519,0,0,1,0,7,65224,10,25,-43,10,2
25205,2520,0,0,1,0,8,60544,6,25,-43,10,8
25215,2521,0,0,1,0,9,51200,3,25,-43,10,28
25225,2522,0,0,0,0,9,32768,1,25,-43,10,0
25235,2523,0,0,0,1,9,32768,1,25,-43,10,0
25245,2524,0,1,1,0,0,0,0,0,0,0,0
25255,2525,0,0,1,0,1,1,1,-3,0,0,0
25265,2526,0,0,1,0,2,19,3,-21,0,0,0
25275,2527,0,0,1,0,3,311,6,-33,0,0,0
25285,2528,0,0,1,0,4,4991,10,-47,9,-7,0
25295,2529,0,0,1,0,5,14334,12,-47,3,-7,0
25305,2530,0,0,1,0,6,32748,12,-47,9,35,0
25315,2531,0,0,1,0,7,65224,10,-47,-19,49,21
25325,2532,0,0,1,0,8,60544,6,-47,-19,49,21
25335,2533,0,0,1,0,9,51200,3,-47,-19,49,0
25345,2534,0,0,0,0,9,32768,1,-47,-19,49,28
25355,2535,0,0,0,1,9,32768,1,-47,-19,49,28
25365,2536,0,1,1,0,0,0,0,0,0,0,0
25375,2537,0,0,1,0,1,1,1,-28,0,0,0
25385,2538,0,0,1,0,2,19,3,-53,0,0,0
25395,2539,0,0,1,0,3,311,6,-101,0,0,0
25405,2540,0,0,1,0,4,4991,10,-101,49,-28,0
25415,2541,0,0,1,0,5,14334,12,-101,19,-68,0
25425,2542,0,0,1,0,6,32748,12,-101,-13,-62,0
25435,2543,0,0,1,0,7,65224,10,-101,-17,-62,49
25445,2544,0,0,1,0,8,60544,6,-101,-17,-62,1
25455,2545,0,0,1,0,9,51200,3,-101,-17,-62,5
25465,2546,0,0,0,0,9,32768,1,-101,-17,-62,-5
25475,2547,0,0,0,1,9,32768,1,-101,-17,-62,-5
25485,2548,0,1,1,0,0,0,0,0,0,0,0
25495,2549,0,0,1,0,1,1,1,36,0,0,0
25505,2550,0,0,1,0,2,19,3,51,0,0,0
25515,2551,0,0,1,0,3,311,6,46,0,0,0
25525,2552,0,0,1,0,4,4991,10,38,-6,0,0
25535,2553,0,0,1,0,5,14334,12,38,0,-30,0
25545,2554,0,0,1,0,6,32748,12,38,-7,-40,0
25555,2555,0,0,1,0,7,65224,10,38,-19,-50,0
25565,2556,0,0,1,0,8,60544,6,38,-19,-50,-12
25575,2557,0,0,1,0,9,51200,3,38,-19,-50,-26
25585,2558,0,0,0,0,9,32768,1,38,-19,-50,-41
25595,2559,0,0,0,1,9,32768,1,38,-19,-50,-41
25605,2560,0,1,1,0,0,0,0,0,0,0,0
25615,2561,0,0,1,0,1,1,1,16,0,0,0
25625,2562,0,0,1,0,2,19,3,28,0,0,0
25635,2563,0,0,1,0,3,311,6,-28,0,0,0
25645,2564,0,0,1,0,4,4991,10,-12,14,40,0
25655,2565,0,0,1,0,5,14334,12,-12,12,34,0
25665,2566,0,0,1,0,6,32748,12,-12,4,41,0
25675,2567,0,0,1,0,7,65224,10,-12,20,55,35
25685,2568,0,0,1,0,8,60544,6,-12,20,55,36
25695,2569,0,0,1,0,9,51200,3,-12,20,55,37
25705,2570,0,0,0,0,9,32768,1,-12,20,55,51
25715,2571,0,0,0,1,9,32768,1,-12,20,55,51
25725,2572,0,1,1,0,0,0,0,0,0,0,0
25735,2573,0,0,1,0,1,1,1,6,0,0,0
25745,2574,0,0,1,0,2,19,3,-15,0,0,0
25755,2575,0,0,1,0,3,311,6,-15,0,0,0
25765,2576,0,0,1,0,4,4991,10,-31,0,6,0
25775,2577,0,0,1,0,5,14334,12,-31,-12,-36,0
25785,2578,0,0,1,0,6,32748,12,-31,-12,-21,0
25795,2579,0,0,1,0,7,65224,10,-31,-76,-33,0
25805,2580,0,0,1,0,8,60544,6,-31,-76,-33,-24
25815,2581,0,0,1,0,9,51200,3,-31,-76,-33,-39
25825,2582,0,0,0,0,9,32768,1,-31,-76,-33,-87
25835,2583,0,0,0,1,9,32768,1,-31,-76,-33,-87
25845,2584,0,1,1,0,0,0,0,0,0,0,0
25855,2585,0,0,1,0,1,1,1,-8,0,0,0
25865,2586,0,0,1,0,2,19,3,7,0,0,0
25875,2587,0,0,1,0,3,311,6,-14,0,0,0
25885,2588,0,0,1,0,4,4991,10,-54,4,-12,0
25895,2589,0,0,1,0,5,14334,12,-54,29,9,0
25905,2590,0,0,1,0,6,32748,12,-54,5,-33,0
25915,2591,0,0,1,0,7,65224,10,-54,5,-41,6
25925,2592,0,0,1,0,8,60544,6,-54,5,-41,41
25935,2593,0,0,1,0,9,51200,3,-54,5,-41,-7
25945,2594,0,0,0,0,9,32768,1,-54,5,-41,-7
25955,2595,0,0,0,1,9,32768,1,-54,5,-41,-7
25965,2596,0,1,1,0,0,0,0,0,0,0,0
25975,2597,0,0,1,0,1,1,1,56,0,0,0
25985,2598,0,0,1,0,2,19,3,86,0,0,0
25995,2599,0,0,1,0,3,311,6,86,0,0,0
26005,2600,0,0,1,0,4,4991,10,86,-56,49,0
26015,2601,0,0,1,0,5,14334,12,86,-86,14,0
26025,2602,0,0,1,0,6,32748,12,86,-86,-7,0
26035,2603,0,0,1,0,7,65224,10,86,-78,-7,-49
26045,2604,0,0,1,0,8,60544,6,86,-78,-7,-14
26055,2605,0,0,1,0,9,51200,3,86,-78,-7,-29
26065,2606,0,0,0,0,9,32768,1,86,-78,-7,-49
26075,2607,0,0,0,1,9,32768,1,86,-78,-7,-49
26085,2608,0,1,1,0,0,0,0,0,0,0,0
26095,2609,0,0,1,0,1,1,1,18,0,0,0
26105,2610,0,0,1,0,2,19,3,-2,0,0,0
26115,2611,0,0,1,0,3,311,6,-30,0,0,0
26125,2612,0,0,1,0,4,4991,10,-35,-12,24,0
26135,2613,0,0,1,0,5,14334,12,-35,-47,-4,0
26145,2614,0,0,1,0,6,32748,12,-35,-75,45,0
26155,2615,0,0,1,0,7,65224,10,-35,-75,41,-16
26165,2616,0,0,1,0,8,60544,6,-35,-75,41,-65
26175,2617,0,0,1,0,9,51200,3,-35,-75,41,-16
26185,2618,0,0,0,0,9,32768,1,-35,-75,41,-16
26195,2619,0,0,0,1,9,32768,1,-35,-75,41,-16
26205,2620,0,1,1,0,0,0,0,0,0,0,0
26215,2621,0,0,1,0,1,1,1,16,0,0,0
26225,2622,0,0,1,0,2,19,3,40,0,0,0
26235,2623,0,0,1,0,3,311,6,26,0,0,0
26245,2624,0,0,1,0,4,4991,10,-2,-4,-24,0
26255,2625,0,0,1,0,5,14334,12,-2,-32,18,0
26265,2626,0,0,1,0,6,32748,12,-2,17,18,0
26275,2627,0,0,1,0,7,65224,10,-2,-4,26,6
26285,2628,0,0,1,0,8,60544,6,-2,-4,26,-43
26295,2629,0,0,1,0,9,51200,3,-2,-4,26,-43
26305,2630,0,0,0,0,9,32768,1,-2,-4,26,-37
26315,2631,0,0,0,1,9,32768,1,-2,-4,26,-37
26325,2632,0,1,1,0,0,0,0,0,0,0,0
26335,2633,0,0,1,0,1,1,1,56,0,0,0
26345,2634,0,0,1,0,2,19,3,51,0,0,0
26355,2635,0,0,1,0,3,311,6,83,0,0,0
26365,2636,0,0,1,0,4,4991,10,98,-32,28,0
26375,2637,0,0,1,0,5,14334,12,98,-12,26,0
26385,2638,0,0,1,0,6,32748,12,98,-60,26,0
26395,2639,0,0,1,0,7,65224,10,98,-55,35,-16
26405,2640,0,0,1,0,8,60544,6,98,-55,35,-8
26415,2641,0,0,1,0,9,51200,3,98,-55,35,-8
26425,2642,0,0,0,0,9,32768,1,98,-55,35,-5
26435,2643,0,0,0,1,9,32768,1,98,-55,35,-5
26445,2644,0,1,1,0,0,0,0,0,0,0,0
26455,2645,0,0,1,0,1,1,1,-2,0,0,0
26465,2646,0,0,1,0,2,19,3,46,0,0,0
26475,2647,0,0,1,0,3,311,6,42,0,0,0
26485,2648,0,0,1,0,4,4991,10,50,12,4,0
26495,2649,0,0,1,0,5,14334,12,50,24,20,0
26505,2650,0,0,1,0,6,32748,12,50,22,-12,0
26515,2651,0,0,1,0,7,65224,10,50,86,-10,-24
26525,2652,0,0,1,0,8,60544,6,50,86,-10,-20
26535,2653,0,0,1,0,9,51200,3,50,86,-10,-36
26545,2654,0,0,0,0,9,32768,1,50,86,-10,-20
26555,2655,0,0,0,1,9,32768,1,50,86,-10,-20
26565,2656,0,1,1,0,0,0,0,0,0,0,0
26575,2657,0,0,1,0,1,1,1,6,0,0,0
26585,2658,0,0,1,0,2,19,3,-36,0,0,0
26595,2659,0,0,1,0,3,311,6,-48,0,0,0
26605,2660,0,0,1,0,4,4991,10,-52,-9,0,0
26615,2661,0,0,1,0,5,14334,12,-52,-30,6,0
26625,2662,0,0,1,0,6,32748,12,-52,-54,6,0
26635,2663,0,0,1,0,7,65224,10,-52,-56,22,0
26645,2664,0,0,1,0,8,60544,6,-52,-56,22,3
26655,2665,0,0,1,0,9,51200,3,-52,-56,22,3
26665,2666,0,0,0,0,9,32768,1,-52,-56,22,11
26675,2667,0,0,0,1,9,32768,1,-52,-56,22,11
26685,2668,0,1,1,0,0,0,0,0,0,0,0
26695,2669,0,0,1,0,1,1,1,48,0,0,0
26705,2670,0,0,1,0,2,19,3,42,0,0,0
26715,2671,0,0,1,0,3,311,6,42,0,0,0
26725,2672,0,0,1,0,4,4991,10,84,48,-30,0
26735,2673,0,0,1,0,5,14334,12,84,60,-22,0
26745,2674,0,0,1,0,6,32748,12,84,28,-22,0
26755,2675,0,0,1,0,7,65224,10,84,-28,-16,-30
26765,2676,0,0,1,0,8,60544,6,84,-28,-16,-46
26775,2677,0,0,1,0,9,51200,3,84,-28,-16,-78
26785,2678,0,0,0,0,9,32768,1,84,-28,-16,-86
26795,2679,0,0,0,1,9,32768,1,84,-28,-16,-86
26805,2680,0,1,1,0,0,0,0,0,0,0,0
26815,2681,0,0,1,0,1,1,1,12,0,0,0
26825,2682,0,0,1,0,2,19,3,52,0,0,0
26835,2683,0,0,1,0,3,311,6,52,0,0,0
26845,2684,0,0,1,0,4,4991,10,80,24,-6,0
26855,2685,0,0,1,0,5,14334,12,80,48,4,0
26865,2686,0,0,1,0,6,32748,12,80,6,4,0
26875,2687,0,0,1,0,7,65224,10,80,48,20,-12
26885,2688,0,0,1,0,8,60544,6,80,48,20,-6
26895,2689,0,0,1,0,9,51200,3,80,48,20,1
26905,2690,0,0,0,0,9,32768,1,80,48,20,25
26915,2691,0,0,0,1,9,32768,1,80,48,20,25
26925,2692,0,1,1,0,0,0,0,0,0,0,0
26935,2693,0,0,1,0,1,1,1,2,0,0,0
26945,2694,0,0,1,0,2,19,3,-38,0,0,0
26955,2695,0,0,1,0,3,311,6,-8,0,0,0
26965,2696,0,0,1,0,4,4991,10,8,-4,0,0
26975,2697,0,0,1,0,5,14334,12,8,-44,24,0
26985,2698,0,0,1,0,6,32748,12,8,-49,12,0
26995,2699,0,0,1,0,7,65224,10,8,-65,14,0
27005,2700,0,0,1,0,8,60544,6,8,-65,14,24
27015,2701,0,0,1,0,9,51200,3,8,-65,14,26
27025,2702,0,0,0,0,9,32768,1,8,-65,14,24
27035,2703,0,0,0,1,9,32768,1,8,-65,14,24
27045,2704,0,1,1,0,0,0,0,0,0,0,0
27055,2705,0,0,1,0,1,1,1,-10,0,0,0
27065,2706,0,0,1,0,2,19,3,-22,0,0,0
27075,2707,0,0,1,0,3,311,6,-38,0,0,0
27085,2708,0,0,1,0,4,4991,10,-78,-14,0,0
27095,2709,0,0,1,0,5,14334,12,-78,-30,9,0
27105,2710,0,0,1,0,6,32748,12,-78,-86,-3,0
27115,2711,0,0,1,0,7,65224,10,-78,-142,-43,0
27125,2712,0,0,1,0,8,60544,6,-78,-142,-43,12
27135,2713,0,0,1,0,9,51200,3,-78,-142,-43,-30
27145,2714,0,0,0,0,9,32768,1,-78,-142,-43,-86
27155,2715,0,0,0,1,9,32768,1,-78,-142,-43,-86
27165,2716,0,1,1,0,0,0,0,0,0,0,0
27175,2717,0,0,1,0,1,1,1,0,0,0,0
27185,2718,0,0,1,0,2,19,3,6,0,0,0
27195,2719,0,0,1,0,3,311,6,-2,0,0,0
27205,2720,0,0,1,0,4,4991,10,-2,0,-6,0
27215,2721,0,0,1,0,5,14334,12,-2,10,-30,0
27225,2722,0,0,1,0,6,32748,12,-2,6,-34,0
27235,2723,0,0,1,0,7,65224,10,-2,6,14,-12
27245,2724,0,0,1,0,8,60544,6,-2,6,14,-52
27255,2725,0,0,1,0,9,51200,3,-2,6,14,-54
27265,2726,0,0,0,0,9,32768,1,-2,6,14,-72
27275,2727,0,0,0,1,9,32768,1,-2,6,14,-72
27285,2728,0,1,1,0,0,0,0,0,0,0,0
27295,2729,0,0,1,0,1,1,1,-10,0,0,0
27305,2730,0,0,1,0,2,19,3,-22,0,0,0
27315,2731,0,0,1,0,3,311,6,-14,0,0,0
27325,2732,0,0,1,0,4,4991,10,-23,40,-14,0
27335,2733,0,0,1,0,5,14334,12,-23,36,-32,0
27345,2734,0,0,1,0,6,32748,12,-23,16,-20,0
27355,2735,0,0,1,0,7,65224,10,-23,34,-41,56
27365,2736,0,0,1,0,8,60544,6,-23,34,-41,50
27375,2737,0,0,1,0,9,51200,3,-23,34,-41,20
27385,2738,0,0,0,0,9,32768,1,-23,34,-41,62
27395,2739,0,0,0,1,9,32768,1,-23,34,-41,62
27405,2740,0,1,1,0,0,0,0,0,0,0,0
27415,2741,0,0,1,0,1,1,1,6,0,0,0
27425,2742,0,0,1,0,2,19,3,-58,0,0,0
27435,2743,0,0,1,0,3,311,6,-37,0,0,0
27445,2744,0,0,1,0,4,4991,10,-13,21,-4,0
27455,2745,0,0,1,0,5,14334,12,-13,-35,12,0
27465,2746,0,0,1,0,6,32748,12,-13,-14,36,0
27475,2747,0,0,1,0,7,65224,10,-13,34,24,-14
27485,2748,0,0,1,0,8,60544,6,-13,34,24,0
27495,2749,0,0,1,0,9,51200,3,-13,34,24,24
27505,2750,0,0,0,0,9,32768,1,-13,34,24,0
27515,2751,0,0,0,1,9,32768,1,-13,34,24,0
27525,2752,0,1,1,0,0,0,0,0,0,0,0
27535,2753,0,0,1,0,1,1,1,-2,0,0,0
27545,2754,0,0,1,0,2,19,3,-5,0,0,0
27555,2755,0,0,1,0,3,311,6,15,0,0,0
27565,2756,0,0,1,0,4,4991,10,-33,14,1,0
27575,2757,0,0,1,0,5,14334,12,-33,15,-2,0
27585,2758,0,0,1,0,6,32748,12,-33,-10,14,0
27595,2759,0,0,1,0,7,65224,10,-33,-34,-42,-7
27605,2760,0,0,1,0,8,60544,6,-33,-34,-42,-6
27615,2761,0,0,1,0,9,51200,3,-33,-34,-42,-26
27625,2762,0,0,0,0,9,32768,1,-33,-34,-42,-54
27635,2763,0,0,0,1,9,32768,1,-33,-34,-42,-54
27645,2764,0,1,1,0,0,0,0,0,0,0,0
27655,2765,0,0,1,0,1,1,1,0,0,0,0
27665,2766,0,0,1,0,2,19,3,-28,0,0,0
27675,2767,0,0,1,0,3,311,6,-64,0,0,0
27685,2768,0,0,1,0,4,4991,10,-72,0,6,0
27695,2769,0,0,1,0,5,14334,12,-72,-42,-26,0
27705,2770,0,0,1,0,6,32748,12,-72,0,-8,0
27715,2771,0,0,1,0,7,65224,10,-72,6,-48,-8
27725,2772,0,0,1,0,8,60544,6,-72,6,-48,-56
27735,2773,0,0,1,0,9,51200,3,-72,6,-48,-77
27745,2774,0,0,0,0,9,32768,1,-72,6,-48,-47
27755,2775,0,0,0,1,9,32768,1,-72,6,-48,-47
27765,2776,0,1,1,0,0,0,0,0,0,0,0
27775,2777,0,0,1,0,1,1,1,-15,0,0,0
27785,2778,0,0,1,0,2,19,3,-15,0,0,0
27795,2779,0,0,1,0,3,311,6,-25,0,0,0
27805,2780,0,0,1,0,4,4991,10,-50,15,-21,0
27815,2781,0,0,1,0,5,14334,12,-50,18,-21,0
27825,2782,0,0,1,0,6,32748,12,-50,3,-29,0
27835,2783,0,0,1,0,7,65224,10,-50,-32,1,21
27845,2784,0,0,1,0,8,60544,6,-50,-32,1,33
27855,2785,0,0,1,0,9,51200,3,-50,-32,1,21
27865,2786,0,0,0,0,9,32768,1,-50,-32,1,63
27875,2787,0,0,0,1,9,32768,1,-50,-32,1,63
27885,2788,0,1,1,0,0,0,0,0,0,0,0
27895,2789,0,0,1,0,1,1,1,0,0,0,0
27905,2790,0,0,1,0,2,19,3,48,0,0,0
27915,2791,0,0,1,0,3,311,6,54,0,0,0
27925,2792,0,0,1,0,4,4991,10,54,0,0,0
27935,2793,0,0,1,0,5,14334,12,54,-48,40,0
27945,2794,0,0,1,0,6,32748,12,54,-36,34,0
27955,2795,0,0,1,0,7,65224,10,54,-4,34,0
27965,2796,0,0,1,0,8,60544,6,54,-4,34,-40
27975,2797,0,0,1,0,9,51200,3,54,-4,34,-52
27985,2798,0,0,0,0,9,32768,1,54,-4,34,-44
27995,2799,0,0,0,1,9,32768,1,54,-4,34,-44
28005,2800,0,1,1,0,0,0,0,0,0,0,0
28015,2801,0,0,1,0,1,1,1,48,0,0,0
28025,2802,0,0,1,0,2,19,3,24,0,0,0
28035,2803,0,0,1,0,3,311,6,38,0,0,0
28045,2804,0,0,1,0,4,4991,10,8,-18,48,0
28055,2805,0,0,1,0,5,14334,12,8,-10,45,0
28065,2806,0,0,1,0,6,32748,12,8,-59,29,0
28075,2807,0,0,1,0,7,65224,10,8,-39,11,-18
28085,2808,0,0,1,0,8,60544,6,8,-39,11,-17
28095,2809,0,0,1,0,9,51200,3,8,-39,11,39
28105,2810,0,0,0,0,9,32768,1,8,-39,11,51
28115,2811,0,0,0,1,9,32768,1,8,-39,11,51
28125,2812,0,1,1,0,0,0,0,0,0,0,0
28135,2813,0,0,1,0,1,1,1,2,0,0,0
28145,2814,0,0,1,0,2,19,3,-12,0,0,0
28155,2815,0,0,1,0,3,311,6,-12,0,0,0
28165,2816,0,0,1,0,4,4991,10,-10,8,-4,0
28175,2817,0,0,1,0,5,14334,12,-10,64,-20,0
28185,2818,0,0,1,0,6,32748,12,-10,64,-44,0
28195,2819,0,0,1,0,7,65224,10,-10,48,-37,-16
28205,2820,0,0,1,0,8,60544,6,-10,48,-37,48
28215,2821,0,0,1,0,9,51200,3,-10,48,-37,36
